ccode,cabbr,year,recruit,tmenlist,mil,estimate,version
145,BOL,2004,0,12,1,0,2014
145,BOL,2005,0,,1,0,2014
145,BOL,2006,0,,1,0,2014
145,BOL,2007,0,,1,0,2014
145,BOL,2008,0,,1,0,2014
150,PAR,1846,,,,,2014
150,PAR,1847,,,,,2014
150,PAR,1848,,,,,2014
150,PAR,1849,,,,,2014
150,PAR,1850,,,,,2014
150,PAR,1851,,,,,2014
150,PAR,1852,,,,,2014
150,PAR,1853,,,,,2014
150,PAR,1854,,,,,2014
150,PAR,1855,,,,,2014
150,PAR,1856,,,,,2014
150,PAR,1857,,,,,2014
150,PAR,1858,,,,,2014
150,PAR,1859,,,,,2014
150,PAR,1860,,,,,2014
150,PAR,1861,,,,,2014
150,PAR,1862,,,,,2014
150,PAR,1863,,,,,2014
150,PAR,1864,,,,,2014
150,PAR,1865,,,,,2014
150,PAR,1866,,,,,2014
150,PAR,1867,,,,,2014
150,PAR,1868,,,,,2014
150,PAR,1869,,,,,2014
150,PAR,1870,,,,,2014
150,PAR,1876,,,,,2014
150,PAR,1877,,,,,2014
150,PAR,1878,,,,,2014
150,PAR,1879,,,,,2014
150,PAR,1880,,,,,2014
150,PAR,1881,,,,,2014
150,PAR,1882,,,,,2014
150,PAR,1883,,,,,2014
150,PAR,1884,,,,,2014
150,PAR,1885,,,,,2014
150,PAR,1886,,,,,2014
150,PAR,1887,,,,,2014
150,PAR,1888,,,,,2014
150,PAR,1889,,,,,2014
150,PAR,1890,,,,,2014
150,PAR,1891,,,,,2014
150,PAR,1892,,,,,2014
150,PAR,1893,,,,,2014
150,PAR,1894,,,,,2014
150,PAR,1895,,,,,2014
150,PAR,1896,,,,,2014
150,PAR,1897,,,,,2014
150,PAR,1898,,,,,2014
150,PAR,1899,,,,,2014
150,PAR,1900,,,,,2014
150,PAR,1901,,,,,2014
150,PAR,1902,,,,,2014
150,PAR,1903,,,,,2014
150,PAR,1904,,,,,2014
150,PAR,1905,,,,,2014
150,PAR,1906,,,,,2014
150,PAR,1907,,,,,2014
150,PAR,1908,,,,,2014
150,PAR,1909,,,,,2014
150,PAR,1910,,,,,2014
150,PAR,1911,,,,,2014
150,PAR,1912,,,,,2014
150,PAR,1913,,,,,2014
150,PAR,1914,,,,,2014
150,PAR,1915,,,,,2014
150,PAR,1916,,,,,2014
150,PAR,1917,,,,,2014
150,PAR,1918,,,,,2014
150,PAR,1919,,,,,2014
150,PAR,1920,,,,,2014
150,PAR,1921,,,,,2014
150,PAR,1922,,,,,2014
150,PAR,1923,,,,,2014
150,PAR,1924,,,,,2014
150,PAR,1925,,,,,2014
150,PAR,1926,,,,,2014
150,PAR,1927,,,,,2014
150,PAR,1928,,,,,2014
150,PAR,1929,,,,,2014
150,PAR,1930,,,,,2014
150,PAR,1931,,,,,2014
150,PAR,1932,,,,,2014
150,PAR,1933,,,,,2014
150,PAR,1934,,,,,2014
150,PAR,1935,,,,,2014
150,PAR,1936,,,,,2014
150,PAR,1937,,,,,2014
150,PAR,1938,,,,,2014
150,PAR,1939,,,,,2014
150,PAR,1940,,,,,2014
150,PAR,1941,,,,,2014
150,PAR,1942,,,,,2014
150,PAR,1943,,,,,2014
150,PAR,1944,,,,,2014
150,PAR,1945,,,,,2014
150,PAR,1946,,,,,2014
150,PAR,1947,,,,,2014
150,PAR,1948,,,,,2014
150,PAR,1949,,,,,2014
150,PAR,1950,,,,,2014
150,PAR,1951,,,,,2014
150,PAR,1952,,,,,2014
150,PAR,1953,,,,,2014
150,PAR,1954,,,,,2014
150,PAR,1955,,,,,2014
150,PAR,1956,0,24,1,,2014
150,PAR,1957,0,12,1,,2014
150,PAR,1958,0,12,1,,2014
150,PAR,1959,0,12,1,,2014
150,PAR,1960,0,12,1,,2014
150,PAR,1961,0,12,1,,2014
150,PAR,1962,0,12,1,,2014
150,PAR,1963,0,12,1,,2014
150,PAR,1964,0,12,1,,2014
150,PAR,1965,0,12,1,,2014
150,PAR,1966,0,12,1,,2014
150,PAR,1967,0,12,1,,2014
150,PAR,1968,0,12,1,,2014
150,PAR,1969,0,,1,0,2014
150,PAR,1970,0,24,1,0,2014
150,PAR,1971,0,,1,0,2014
150,PAR,1972,0,24,1,0,2014
150,PAR,1973,0,24,1,0,2014
150,PAR,1974,0,24,1,0,2014
150,PAR,1975,0,24,1,0,2014
150,PAR,1976,0,18,1,0,2014
150,PAR,1977,0,18,1,0,2014
150,PAR,1978,0,18,1,0,2014
150,PAR,1979,0,18,1,0,2014
150,PAR,1980,0,18,1,0,2014
150,PAR,1981,0,21,1,0,2014
150,PAR,1982,0,21,1,0,2014
150,PAR,1983,0,21,1,1,2014
150,PAR,1984,0,21,1,1,2014
150,PAR,1985,0,21,1,1,2014
150,PAR,1986,0,21,1,1,2014
150,PAR,1987,0,21,1,1,2014
150,PAR,1988,0,21,1,1,2014
150,PAR,1989,0,21,1,1,2014
150,PAR,1990,0,21,1,1,2014
150,PAR,1991,0,21,1,1,2014
150,PAR,1992,0,21,1,1,2014
150,PAR,1993,0,18,1,1,2014
150,PAR,1994,0,18,1,1,2014
150,PAR,1995,0,18,1,1,2014
150,PAR,1996,0,18,1,1,2014
150,PAR,1997,0,18,1,1,2014
150,PAR,1998,0,18,1,1,2014
150,PAR,1999,0,18,1,1,2014
150,PAR,2000,0,18,1,1,2014
150,PAR,2001,0,18,1,1,2014
150,PAR,2002,0,18,1,1,2014
150,PAR,2003,0,18,1,1,2014
150,PAR,2004,0,18,1,1,2014
150,PAR,2005,0,,1,1,2014
150,PAR,2006,0,,1,1,2014
150,PAR,2007,0,,1,0,2014
150,PAR,2008,0,,1,0,2014
155,CHL,1839,,,,,2014
155,CHL,1840,,,,,2014
155,CHL,1841,,,,,2014
155,CHL,1842,,,,,2014
155,CHL,1843,,,,,2014
155,CHL,1844,,,,,2014
155,CHL,1845,,,,,2014
155,CHL,1846,,,,,2014
155,CHL,1847,,,,,2014
155,CHL,1848,,,,,2014
155,CHL,1849,,,,,2014
155,CHL,1850,,,,,2014
155,CHL,1851,,,,,2014
155,CHL,1852,,,,,2014
155,CHL,1853,,,,,2014
155,CHL,1854,,,,,2014
155,CHL,1855,,,,,2014
155,CHL,1856,,,,,2014
155,CHL,1857,,,,,2014
155,CHL,1858,,,,,2014
155,CHL,1859,,,,,2014
155,CHL,1860,,,,,2014
155,CHL,1861,,,,,2014
155,CHL,1862,,,,,2014
155,CHL,1863,,,,,2014
155,CHL,1864,,,,,2014
155,CHL,1865,,,,,2014
155,CHL,1866,,,,,2014
155,CHL,1867,,,,,2014
155,CHL,1868,,,,,2014
155,CHL,1869,,,,,2014
155,CHL,1870,,,,,2014
155,CHL,1871,,,,,2014
155,CHL,1872,,,,,2014
155,CHL,1873,,,,,2014
155,CHL,1874,,,,,2014
155,CHL,1875,,,,,2014
155,CHL,1876,,,,,2014
155,CHL,1877,,,,,2014
155,CHL,1878,,,,,2014
155,CHL,1879,,,,,2014
155,CHL,1880,,,,,2014
155,CHL,1881,,,,,2014
155,CHL,1882,,,,,2014
155,CHL,1883,,,,,2014
155,CHL,1884,,,,,2014
155,CHL,1885,,,,,2014
155,CHL,1886,,,,,2014
155,CHL,1887,,,,,2014
155,CHL,1888,,,,,2014
155,CHL,1889,,,,,2014
155,CHL,1890,,,,,2014
155,CHL,1891,,,,,2014
155,CHL,1892,,,,,2014
155,CHL,1893,,,,,2014
155,CHL,1894,,,,,2014
155,CHL,1895,,,,,2014
155,CHL,1896,0,,1,,2014
155,CHL,1897,0,,1,,2014
155,CHL,1898,0,,1,,2014
155,CHL,1899,0,,1,,2014
155,CHL,1900,0,12,1,,2014
155,CHL,1901,0,12,1,,2014
155,CHL,1902,0,12,1,,2014
155,CHL,1903,0,12,1,,2014
155,CHL,1904,0,12,1,,2014
155,CHL,1905,0,12,1,,2014
155,CHL,1906,0,12,1,,2014
155,CHL,1907,0,12,1,,2014
155,CHL,1908,0,12,1,,2014
155,CHL,1909,0,12,1,,2014
155,CHL,1910,0,12,1,,2014
155,CHL,1911,0,12,1,,2014
155,CHL,1912,0,12,1,,2014
155,CHL,1913,0,12,1,,2014
155,CHL,1914,0,12,1,,2014
155,CHL,1915,0,12,1,,2014
155,CHL,1916,0,12,1,,2014
155,CHL,1917,0,12,1,,2014
155,CHL,1918,0,12,1,,2014
155,CHL,1919,0,12,1,,2014
155,CHL,1920,0,12,1,,2014
155,CHL,1921,0,12,1,,2014
155,CHL,1922,0,12,1,,2014
155,CHL,1923,0,12,1,,2014
155,CHL,1924,0,12,1,,2014
155,CHL,1925,0,12,1,,2014
155,CHL,1926,0,12,1,,2014
155,CHL,1927,0,12,1,,2014
155,CHL,1928,0,12,1,,2014
155,CHL,1929,0,12,1,,2014
155,CHL,1930,0,12,1,,2014
155,CHL,1931,0,12,1,,2014
155,CHL,1932,0,12,1,,2014
155,CHL,1933,0,12,1,,2014
155,CHL,1934,0,12,1,,2014
155,CHL,1935,0,12,1,,2014
155,CHL,1936,0,12,1,,2014
155,CHL,1937,0,12,1,,2014
155,CHL,1938,0,12,1,,2014
155,CHL,1939,0,12,1,,2014
155,CHL,1940,0,12,1,,2014
155,CHL,1941,0,12,1,,2014
155,CHL,1942,0,12,1,,2014
155,CHL,1943,0,12,1,,2014
155,CHL,1944,0,12,1,,2014
155,CHL,1945,0,12,1,,2014
155,CHL,1946,0,12,1,,2014
155,CHL,1947,0,12,1,,2014
155,CHL,1948,0,12,1,,2014
155,CHL,1949,0,12,1,,2014
155,CHL,1950,0,12,1,,2014
155,CHL,1951,0,12,1,,2014
155,CHL,1952,0,12,1,,2014
155,CHL,1953,0,12,1,,2014
155,CHL,1954,0,12,1,,2014
155,CHL,1955,0,12,1,,2014
155,CHL,1956,0,12,1,,2014
155,CHL,1957,0,12,1,,2014
155,CHL,1958,0,12,1,,2014
155,CHL,1959,0,12,1,,2014
155,CHL,1960,0,12,1,,2014
155,CHL,1961,0,12,1,,2014
155,CHL,1962,0,12,1,,2014
155,CHL,1963,0,12,1,,2014
155,CHL,1964,0,12,1,,2014
155,CHL,1965,0,12,1,,2014
155,CHL,1966,0,12,1,,2014
155,CHL,1967,0,12,1,,2014
155,CHL,1968,0,12,1,,2014
155,CHL,1969,0,12,1,0,2014
155,CHL,1970,0,12,1,0,2014
155,CHL,1971,0,12,1,0,2014
155,CHL,1972,0,12,1,0,2014
155,CHL,1973,0,12,1,0,2014
155,CHL,1974,0,12,1,0,2014
155,CHL,1975,0,12,1,0,2014
155,CHL,1976,0,12,1,0,2014
155,CHL,1977,0,12,1,0,2014
155,CHL,1978,0,12,1,0,2014
155,CHL,1979,0,12,1,0,2014
155,CHL,1980,0,12,1,0,2014
155,CHL,1981,0,12,1,0,2014
155,CHL,1982,0,12,1,0,2014
155,CHL,1983,0,24,1,0,2014
155,CHL,1984,0,24,1,0,2014
155,CHL,1985,0,24,1,0,2014
155,CHL,1986,0,18,1,0,2014
155,CHL,1987,0,24,1,0,2014
155,CHL,1988,0,24,1,0,2014
155,CHL,1989,0,24,1,0,2014
155,CHL,1990,0,24,1,0,2014
155,CHL,1991,0,24,1,0,2014
155,CHL,1992,0,24,1,0,2014
155,CHL,1993,0,18,1,0,2014
155,CHL,1994,0,18,1,0,2014
155,CHL,1995,0,18,1,0,2014
155,CHL,1996,0,18,1,0,2014
155,CHL,1997,0,17,1,0,2014
155,CHL,1998,0,17,1,0,2014
155,CHL,1999,0,16,1,0,2014
155,CHL,2000,0,17,1,0,2014
155,CHL,2001,0,17,1,0,2014
155,CHL,2002,0,17,1,0,2014
155,CHL,2003,0,17,1,0,2014
155,CHL,2004,0,17,1,0,2014
155,CHL,2005,0,,1,0,2014
155,CHL,2006,0,,1,0,2014
155,CHL,2007,0,,1,0,2014
155,CHL,2008,0,,1,0,2014
160,ARG,1841,,,,,2014
160,ARG,1842,,,,,2014
160,ARG,1843,,,,,2014
160,ARG,1844,,,,,2014
160,ARG,1845,,,,,2014
160,ARG,1846,,,,,2014
160,ARG,1847,,,,,2014
160,ARG,1848,,,,,2014
160,ARG,1849,,,,,2014
160,ARG,1850,,,,,2014
160,ARG,1851,,,,,2014
160,ARG,1852,,,,,2014
160,ARG,1853,0,12,1,,2014
160,ARG,1854,0,12,1,,2014
160,ARG,1855,0,12,1,,2014
160,ARG,1856,0,12,1,,2014
160,ARG,1857,0,12,1,,2014
160,ARG,1858,0,12,1,,2014
160,ARG,1859,0,12,1,,2014
160,ARG,1860,0,12,1,,2014
160,ARG,1861,0,12,1,,2014
160,ARG,1862,0,12,1,,2014
160,ARG,1863,0,12,1,,2014
160,ARG,1864,0,12,1,,2014
160,ARG,1865,0,12,1,,2014
160,ARG,1866,0,12,1,,2014
160,ARG,1867,0,12,1,,2014
160,ARG,1868,0,12,1,,2014
160,ARG,1869,0,12,1,,2014
160,ARG,1870,0,12,1,,2014
160,ARG,1871,0,12,1,,2014
160,ARG,1872,0,12,1,,2014
160,ARG,1873,0,12,1,,2014
160,ARG,1874,0,12,1,,2014
160,ARG,1875,0,12,1,,2014
160,ARG,1876,0,12,1,,2014
160,ARG,1877,0,12,1,,2014
160,ARG,1878,0,12,1,,2014
160,ARG,1879,0,12,1,,2014
160,ARG,1880,0,12,1,,2014
160,ARG,1881,0,12,1,,2014
160,ARG,1882,0,12,1,,2014
160,ARG,1883,0,12,1,,2014
160,ARG,1884,0,12,1,,2014
160,ARG,1885,0,12,1,,2014
160,ARG,1886,0,12,1,,2014
160,ARG,1887,0,12,1,,2014
160,ARG,1888,0,12,1,,2014
160,ARG,1889,0,12,1,,2014
160,ARG,1890,0,12,1,,2014
160,ARG,1891,0,12,1,,2014
160,ARG,1892,0,12,1,,2014
160,ARG,1893,0,12,1,,2014
160,ARG,1894,0,12,1,,2014
160,ARG,1895,0,12,1,,2014
160,ARG,1896,0,12,1,,2014
160,ARG,1897,0,12,1,,2014
160,ARG,1898,0,12,1,,2014
160,ARG,1899,0,12,1,,2014
160,ARG,1900,0,12,1,,2014
160,ARG,1901,0,12,1,,2014
160,ARG,1902,0,12,1,,2014
160,ARG,1903,0,12,1,,2014
160,ARG,1904,0,12,1,,2014
160,ARG,1905,0,12,1,,2014
160,ARG,1906,0,12,1,,2014
160,ARG,1907,0,12,1,,2014
160,ARG,1908,0,12,1,,2014
160,ARG,1909,0,12,1,,2014
160,ARG,1910,0,12,1,,2014
160,ARG,1911,0,12,1,,2014
160,ARG,1912,0,12,1,,2014
160,ARG,1913,0,12,1,,2014
160,ARG,1914,0,12,1,,2014
160,ARG,1915,0,12,1,,2014
160,ARG,1916,0,12,1,,2014
160,ARG,1917,0,12,1,,2014
160,ARG,1918,0,12,1,,2014
160,ARG,1919,0,12,1,,2014
160,ARG,1920,0,12,1,,2014
160,ARG,1921,0,12,1,,2014
160,ARG,1922,0,12,1,,2014
160,ARG,1923,0,12,1,,2014
160,ARG,1924,0,12,1,,2014
160,ARG,1925,0,12,1,,2014
160,ARG,1926,0,12,1,,2014
160,ARG,1927,0,12,1,,2014
160,ARG,1928,0,12,1,,2014
160,ARG,1929,0,12,1,,2014
160,ARG,1930,0,12,1,,2014
160,ARG,1931,0,12,1,,2014
160,ARG,1932,0,12,1,,2014
160,ARG,1933,0,12,1,,2014
160,ARG,1934,0,12,1,,2014
160,ARG,1935,0,12,1,,2014
160,ARG,1936,0,12,1,,2014
160,ARG,1937,0,12,1,,2014
160,ARG,1938,0,12,1,,2014
160,ARG,1939,0,12,1,,2014
160,ARG,1940,0,12,1,,2014
160,ARG,1941,0,12,1,,2014
160,ARG,1942,0,12,1,,2014
160,ARG,1943,0,12,1,,2014
160,ARG,1944,0,12,1,,2014
160,ARG,1945,0,12,1,,2014
160,ARG,1946,0,12,1,,2014
160,ARG,1947,0,12,1,,2014
160,ARG,1948,0,18,1,,2014
160,ARG,1949,0,18,1,,2014
160,ARG,1950,0,18,1,,2014
160,ARG,1951,0,18,1,,2014
160,ARG,1952,0,18,1,,2014
160,ARG,1953,0,18,1,,2014
160,ARG,1954,0,18,1,,2014
160,ARG,1955,0,18,1,,2014
160,ARG,1956,0,18,1,,2014
160,ARG,1957,0,18,1,,2014
160,ARG,1958,0,18,1,,2014
160,ARG,1959,0,18,1,,2014
160,ARG,1960,0,18,1,,2014
160,ARG,1961,0,18,1,,2014
160,ARG,1962,0,18,1,,2014
160,ARG,1963,0,18,1,,2014
160,ARG,1964,0,18,1,,2014
160,ARG,1965,0,18,1,,2014
160,ARG,1966,0,18,1,,2014
160,ARG,1967,0,18,1,,2014
160,ARG,1968,0,18,1,,2014
160,ARG,1969,0,,1,0,2014
160,ARG,1970,0,18,1,0,2014
160,ARG,1971,0,,1,0,2014
160,ARG,1972,0,13,1,0,2014
160,ARG,1973,0,13,1,0,2014
160,ARG,1974,0,13,1,0,2014
160,ARG,1975,0,13,1,0,2014
160,ARG,1976,0,13,1,0,2014
160,ARG,1977,0,13,1,0,2014
160,ARG,1978,0,13,1,0,2014
160,ARG,1979,0,13,1,1,2014
160,ARG,1980,0,13,1,1,2014
160,ARG,1981,0,13,1,1,2014
160,ARG,1982,0,13,1,1,2014
160,ARG,1983,0,13,1,1,2014
160,ARG,1984,0,13,1,1,2014
160,ARG,1985,0,11,1,1,2014
160,ARG,1986,0,11,1,1,2014
160,ARG,1987,0,11,1,1,2014
160,ARG,1988,0,11,1,1,2014
160,ARG,1989,0,13,1,1,2014
160,ARG,1990,0,14,1,0,2014
160,ARG,1991,0,14,1,0,2014
160,ARG,1992,0,14,1,0,2014
160,ARG,1993,0,10,1,0,2014
160,ARG,1994,0,10,1,0,2014
160,ARG,1995,1,,1,1,2014
160,ARG,1996,1,,1,1,2014
160,ARG,1997,1,,1,1,2014
160,ARG,1998,1,,1,1,2014
160,ARG,1999,1,,1,1,2014
160,ARG,2000,1,,1,1,2014
160,ARG,2001,1,,1,1,2014
160,ARG,2002,1,,1,1,2014
160,ARG,2003,1,,1,1,2014
160,ARG,2004,1,,1,1,2014
160,ARG,2005,1,,1,1,2014
160,ARG,2006,1,,1,1,2014
160,ARG,2007,1,,1,1,2014
160,ARG,2008,1,,1,1,2014
165,URU,1882,,,,,2014
165,URU,1883,,,,,2014
165,URU,1884,,,,,2014
165,URU,1885,,,,,2014
165,URU,1886,,,,,2014
165,URU,1887,,,,,2014
165,URU,1888,,,,,2014
165,URU,1889,,,,,2014
165,URU,1890,,,,,2014
165,URU,1891,,,,,2014
165,URU,1892,,,,,2014
165,URU,1893,,,,,2014
165,URU,1894,,,,,2014
165,URU,1895,,,,,2014
165,URU,1896,,,,,2014
165,URU,1897,,,,,2014
165,URU,1898,,,,,2014
165,URU,1899,,,,,2014
165,URU,1900,,,,,2014
165,URU,1901,,,,,2014
165,URU,1902,,,,,2014
165,URU,1903,,,,,2014
165,URU,1904,,,,,2014
165,URU,1905,,,,,2014
165,URU,1906,,,,,2014
165,URU,1907,,,,,2014
165,URU,1908,,,,,2014
165,URU,1909,,,,,2014
165,URU,1910,,,,,2014
165,URU,1911,,,,,2014
165,URU,1912,,,,,2014
165,URU,1913,,,,,2014
165,URU,1914,,,,,2014
165,URU,1915,,,,,2014
165,URU,1916,,,,,2014
165,URU,1917,,,,,2014
165,URU,1918,,,,,2014
165,URU,1919,,,,,2014
165,URU,1920,,,,,2014
165,URU,1921,,,,,2014
165,URU,1922,,,,,2014
165,URU,1923,,,,,2014
165,URU,1924,,,,,2014
165,URU,1925,,,,,2014
165,URU,1926,,,,,2014
165,URU,1927,,,,,2014
165,URU,1928,,,,,2014
165,URU,1929,,,,,2014
165,URU,1930,,,,,2014
165,URU,1931,,,,,2014
165,URU,1932,,,,,2014
165,URU,1933,,,,,2014
165,URU,1934,,,,,2014
165,URU,1935,,,,,2014
165,URU,1936,,,,,2014
165,URU,1937,,,,,2014
165,URU,1938,,,,,2014
165,URU,1939,,,,,2014
165,URU,1940,1,,1,,2014
165,URU,1941,1,,1,,2014
165,URU,1942,1,,1,,2014
165,URU,1943,1,,1,,2014
165,URU,1944,1,,1,,2014
165,URU,1945,1,,1,,2014
165,URU,1946,1,,1,,2014
165,URU,1947,1,,1,,2014
165,URU,1948,1,,1,,2014
165,URU,1949,1,,1,,2014
165,URU,1950,1,,1,,2014
165,URU,1951,1,,1,,2014
165,URU,1952,1,,1,,2014
165,URU,1953,1,,1,,2014
165,URU,1954,1,,1,,2014
165,URU,1955,1,,1,,2014
165,URU,1956,1,,1,,2014
165,URU,1957,1,,1,,2014
165,URU,1958,1,,1,,2014
165,URU,1959,1,,1,,2014
165,URU,1960,1,,1,,2014
165,URU,1961,1,,1,,2014
165,URU,1962,1,,1,,2014
165,URU,1963,1,,1,,2014
165,URU,1964,1,,1,,2014
165,URU,1965,1,,1,,2014
165,URU,1966,1,,1,,2014
165,URU,1967,1,,1,,2014
165,URU,1968,1,,1,,2014
165,URU,1969,1,,1,1,2014
165,URU,1970,1,,1,1,2014
165,URU,1971,1,,1,1,2014
165,URU,1972,1,,1,1,2014
165,URU,1973,1,,1,1,2014
165,URU,1974,1,,1,1,2014
165,URU,1975,1,,1,1,2014
165,URU,1976,1,,1,1,2014
165,URU,1977,1,,1,1,2014
165,URU,1978,1,,1,1,2014
165,URU,1979,1,,1,1,2014
165,URU,1980,1,,1,1,2014
165,URU,1981,1,,1,1,2014
165,URU,1982,1,18,1,1,2014
165,URU,1983,1,18,1,1,2014
165,URU,1984,1,18,1,1,2014
165,URU,1985,1,18,1,1,2014
165,URU,1986,1,18,1,1,2014
165,URU,1987,1,18,1,1,2014
165,URU,1988,1,18,1,1,2014
165,URU,1989,1,18,1,1,2014
165,URU,1990,1,24,1,1,2014
165,URU,1991,1,24,1,1,2014
165,URU,1992,1,24,1,1,2014
165,URU,1993,1,24,1,1,2014
165,URU,1994,1,24,1,1,2014
165,URU,1995,1,24,1,1,2014
165,URU,1996,1,24,1,1,2014
165,URU,1997,1,24,1,1,2014
165,URU,1998,1,24,1,1,2014
165,URU,1999,1,,1,1,2014
165,URU,2000,1,,1,1,2014
165,URU,2001,1,,1,1,2014
165,URU,2002,1,,1,1,2014
165,URU,2003,1,,1,1,2014
165,URU,2004,1,,1,1,2014
165,URU,2005,1,,1,1,2014
165,URU,2006,1,,1,1,2014
165,URU,2007,1,,1,1,2014
165,URU,2008,1,,1,1,2014
200,UKG,1816,0,,1,,2014
200,UKG,1817,0,,1,,2014
200,UKG,1818,0,,1,,2014
200,UKG,1819,0,,1,,2014
200,UKG,1820,0,,1,,2014
200,UKG,1821,0,,1,,2014
200,UKG,1822,0,,1,,2014
200,UKG,1823,0,,1,,2014
200,UKG,1824,0,,1,,2014
200,UKG,1825,0,,1,,2014
200,UKG,1826,0,,1,,2014
200,UKG,1827,0,,1,,2014
200,UKG,1828,0,,1,,2014
200,UKG,1829,0,,1,,2014
200,UKG,1830,0,,1,,2014
200,UKG,1831,0,,1,,2014
200,UKG,1832,0,,1,,2014
200,UKG,1833,1,,1,,2014
200,UKG,1834,1,,1,,2014
200,UKG,1835,1,,1,,2014
200,UKG,1836,1,,1,,2014
200,UKG,1837,1,,1,,2014
200,UKG,1838,1,,1,,2014
200,UKG,1839,1,,1,,2014
200,UKG,1840,1,,1,,2014
200,UKG,1841,1,,1,,2014
200,UKG,1842,1,,1,,2014
200,UKG,1843,1,,1,,2014
200,UKG,1844,1,,1,,2014
200,UKG,1845,1,,1,,2014
200,UKG,1846,1,,1,,2014
200,UKG,1847,1,120,1,,2014
200,UKG,1848,1,120,1,,2014
200,UKG,1849,1,120,1,,2014
200,UKG,1850,1,120,1,,2014
200,UKG,1851,1,120,1,,2014
200,UKG,1852,1,120,1,,2014
200,UKG,1853,1,120,1,,2014
200,UKG,1854,1,120,1,,2014
200,UKG,1855,1,120,1,,2014
200,UKG,1856,1,120,1,,2014
200,UKG,1857,1,120,1,,2014
200,UKG,1858,1,120,1,,2014
200,UKG,1859,1,120,1,,2014
200,UKG,1860,1,120,1,,2014
200,UKG,1861,1,120,1,,2014
200,UKG,1862,1,120,1,,2014
200,UKG,1863,1,120,1,,2014
200,UKG,1864,1,120,1,,2014
200,UKG,1865,1,120,1,,2014
200,UKG,1866,1,120,1,,2014
200,UKG,1867,1,120,1,,2014
200,UKG,1868,1,120,1,,2014
200,UKG,1869,1,120,1,,2014
200,UKG,1870,1,120,1,,2014
200,UKG,1871,1,72,1,,2014
200,UKG,1872,1,,1,,2014
200,UKG,1873,1,,1,,2014
200,UKG,1874,1,,1,,2014
200,UKG,1875,1,,1,,2014
200,UKG,1876,1,,1,,2014
200,UKG,1877,1,,1,,2014
200,UKG,1878,1,,1,,2014
200,UKG,1879,1,,1,,2014
200,UKG,1880,1,,1,,2014
200,UKG,1881,1,,1,,2014
200,UKG,1882,1,,1,,2014
200,UKG,1883,1,,1,,2014
200,UKG,1884,1,,1,,2014
200,UKG,1885,1,,1,,2014
200,UKG,1886,1,,1,,2014
200,UKG,1887,1,,1,,2014
200,UKG,1888,1,,1,,2014
200,UKG,1889,1,,1,,2014
200,UKG,1890,1,,1,,2014
200,UKG,1891,1,,1,,2014
200,UKG,1892,1,,1,,2014
200,UKG,1893,1,,1,,2014
200,UKG,1894,1,,1,,2014
200,UKG,1895,1,,1,,2014
200,UKG,1896,1,,1,,2014
200,UKG,1897,1,,1,,2014
200,UKG,1898,1,,1,,2014
200,UKG,1899,1,,1,,2014
200,UKG,1900,1,,1,,2014
200,UKG,1901,1,,1,,2014
200,UKG,1902,1,,1,,2014
200,UKG,1903,1,,1,,2014
200,UKG,1904,1,,1,,2014
200,UKG,1905,1,,1,,2014
200,UKG,1906,1,,1,,2014
200,UKG,1907,1,,1,,2014
200,UKG,1908,1,,1,,2014
200,UKG,1909,1,,1,,2014
200,UKG,1910,1,,1,,2014
200,UKG,1911,1,,1,,2014
200,UKG,1912,1,,1,,2014
200,UKG,1913,1,,1,,2014
200,UKG,1914,1,,1,,2014
200,UKG,1915,1,,1,,2014
200,UKG,1916,0,,1,,2014
200,UKG,1917,0,,1,,2014
200,UKG,1918,0,,1,,2014
200,UKG,1919,0,,1,,2014
200,UKG,1920,1,,1,,2014
200,UKG,1921,1,,1,,2014
200,UKG,1922,1,,1,,2014
200,UKG,1923,1,,1,,2014
200,UKG,1924,1,,1,,2014
200,UKG,1925,1,,1,,2014
200,UKG,1926,1,,1,,2014
200,UKG,1927,1,,1,,2014
200,UKG,1928,1,,1,,2014
200,UKG,1929,1,,1,,2014
200,UKG,1930,1,,1,,2014
200,UKG,1931,1,,1,,2014
200,UKG,1932,1,,1,,2014
200,UKG,1933,1,,1,,2014
200,UKG,1934,1,,1,,2014
200,UKG,1935,1,,1,,2014
200,UKG,1936,1,,1,,2014
200,UKG,1937,1,,1,,2014
200,UKG,1938,1,,1,,2014
200,UKG,1939,0,6,1,,2014
200,UKG,1940,0,,1,,2014
200,UKG,1941,0,,1,,2014
200,UKG,1942,0,,1,,2014
200,UKG,1943,0,,1,,2014
200,UKG,1944,0,,1,,2014
200,UKG,1945,0,,1,,2014
200,UKG,1946,0,,1,,2014
200,UKG,1947,0,12,1,,2014
200,UKG,1948,0,12,1,,2014
200,UKG,1949,0,18,1,,2014
200,UKG,1950,0,24,1,,2014
200,UKG,1951,0,24,1,,2014
200,UKG,1952,0,24,1,,2014
200,UKG,1953,0,24,1,,2014
200,UKG,1954,0,24,1,,2014
200,UKG,1955,0,24,1,,2014
200,UKG,1956,0,24,1,,2014
200,UKG,1957,0,24,1,,2014
200,UKG,1958,0,24,1,,2014
200,UKG,1959,0,24,1,,2014
200,UKG,1960,0,24,1,,2014
200,UKG,1961,1,,1,,2014
200,UKG,1962,1,,1,,2014
200,UKG,1963,1,,1,,2014
200,UKG,1964,1,,1,,2014
200,UKG,1965,1,,1,,2014
200,UKG,1966,1,,1,,2014
200,UKG,1967,1,,1,,2014
